customer_id,recency_days,frequency,monetary_value,support_tickets,segment_name,RF_Score
CUST02027,55,4,3475.88,0.0,Loyal Customers,34
CUST02028,187,2,1517.08,0.0,Hibernating,22
CUST02029,22,5,2791.39,1.0,Loyal Customers,44
CUST02030,15,7,4841.91,0.0,Champions,55
CUST02031,227,2,734.56,0.0,Hibernating,12
CUST02032,402,2,1046.18,0.0,Hibernating,12
CUST02033,58,5,3320.35,0.0,Loyal Customers,34
CUST02034,45,2,897.86,0.0,Need Attention,32
CUST02035,153,3,2201.39,1.0,Need Attention,23
CUST02036,21,9,5895.1,0.0,Loyal Customers,45
CUST02037,61,2,1131.94,2.0,Need Attention,32
CUST02038,322,3,1941.74,1.0,Need Attention,13
CUST02039,220,3,1806.76,1.0,Need Attention,13
CUST02040,20,2,1156.0,0.0,New Potential,42
CUST02041,8,7,8711.11,2.0,Champions,55
CUST02042,46,5,2765.54,1.0,Loyal Customers,34
CUST02043,34,3,2232.97,0.0,Need Attention,43
CUST02044,51,8,6994.62,1.0,Loyal Customers,35
CUST02045,152,1,626.4,0.0,Hibernating,21
CUST02046,342,6,4967.95,2.0,At Risk,15
CUST02047,38,9,9285.85,0.0,Loyal Customers,45
CUST02048,247,1,683.23,0.0,Hibernating,11
CUST02049,59,7,4082.93,1.0,Loyal Customers,35
CUST02050,6,4,2054.58,1.0,Loyal Customers,54
CUST02051,145,3,2953.97,1.0,Need Attention,23
CUST02052,45,5,6095.51,0.0,Loyal Customers,34
CUST02053,29,5,4282.21,0.0,Loyal Customers,44
CUST02054,6,9,8418.66,1.0,Champions,55
CUST02055,39,7,3803.29,0.0,Loyal Customers,45
CUST02056,255,2,1281.97,0.0,Hibernating,12
CUST02057,16,3,3230.33,0.0,Need Attention,53
CUST02058,8,2,1439.28,0.0,New Potential,52
CUST02059,49,4,3349.0699999999997,1.0,Loyal Customers,34
CUST02060,83,2,1331.01,2.0,Need Attention,32
CUST02061,7,6,3818.2200000000003,2.0,Champions,55
CUST02062,221,4,3844.48,0.0,At Risk,14
CUST02063,26,5,2514.81,1.0,Loyal Customers,44
CUST02064,129,3,2866.45,1.0,Need Attention,23
CUST02065,232,5,3492.37,1.0,At Risk,14
CUST02066,0,2,1165.54,1.0,New Potential,52
CUST02067,47,8,9090.87,3.0,High Maintenance,35
CUST02068,12,3,2109.12,0.0,Need Attention,53
CUST02069,375,1,791.45,0.0,Hibernating,11
CUST02070,140,1,557.51,1.0,Hibernating,21
CUST02071,46,4,2603.33,0.0,Loyal Customers,34
CUST02072,95,11,7176.07,1.0,Loyal Customers,35
CUST02073,94,1,462.53,0.0,Need Attention,31
CUST02074,3,3,2958.6099999999997,0.0,Need Attention,53
CUST02075,331,5,2192.94,1.0,At Risk,14
CUST02076,273,4,3480.34,0.0,At Risk,14
CUST02077,138,5,2528.43,0.0,At Risk,24
CUST02078,8,10,5212.43,3.0,High Maintenance,55
CUST02079,41,8,4833.47,3.0,High Maintenance,45
CUST02080,238,3,2768.41,1.0,Need Attention,13
CUST02081,226,9,5848.4400000000005,2.0,At Risk,15
CUST02082,184,2,1444.5700000000002,0.0,Hibernating,22
CUST02083,19,4,2720.84,0.0,Loyal Customers,44
CUST02084,225,1,481.85,0.0,Hibernating,11
CUST02085,63,1,682.7,0.0,Need Attention,31
CUST02086,53,3,2881.01,0.0,Need Attention,33
CUST02087,7,3,2067.91,0.0,Need Attention,53
CUST02088,101,3,1761.31,1.0,Need Attention,33
CUST02089,33,2,1281.3400000000001,0.0,New Potential,42
CUST02090,140,2,852.76,1.0,Hibernating,22
CUST02091,50,2,1230.8,0.0,Need Attention,32
CUST02092,234,3,2595.52,1.0,Need Attention,13
CUST02093,7,3,1638.06,0.0,Need Attention,53
CUST02094,156,2,1171.49,0.0,Hibernating,22
CUST02095,15,3,2140.15,1.0,Need Attention,53
CUST02096,65,3,2926.04,0.0,Need Attention,33
CUST02097,29,5,2858.66,1.0,Loyal Customers,44
CUST02098,283,1,558.72,0.0,Hibernating,11
CUST02099,167,3,2275.89,0.0,Need Attention,23
CUST02100,50,9,4873.24,2.0,Loyal Customers,35
CUST02101,78,7,4502.69,2.0,Loyal Customers,35
CUST02102,17,7,4096.23,0.0,Champions,55
CUST02103,104,2,1052.31,1.0,Need Attention,32
CUST02104,15,3,2519.2,0.0,Need Attention,53
CUST02105,6,6,3931.45,2.0,Champions,55
CUST02106,31,9,22131.36,3.0,High Maintenance,45
CUST02107,150,5,3080.15,0.0,At Risk,24
CUST02108,53,4,2559.18,2.0,Loyal Customers,34
CUST02109,6,6,4224.2300000000005,1.0,Champions,55
CUST02110,10,3,3091.2000000000003,0.0,Need Attention,53
CUST02111,244,1,1404.22,0.0,Hibernating,11
CUST02112,395,3,1402.8600000000001,0.0,Need Attention,13
CUST02113,254,2,2358.37,0.0,Hibernating,12
CUST02114,171,2,587.4200000000001,1.0,Hibernating,22
CUST02115,1,4,3950.54,0.0,Loyal Customers,54
CUST02116,211,2,1180.1399999999999,1.0,Hibernating,12
CUST02117,13,4,4133.6,0.0,Loyal Customers,54
CUST02118,153,7,5739.9800000000005,0.0,At Risk,25
CUST02119,31,4,3250.83,2.0,Loyal Customers,44
CUST02120,30,10,6730.96,1.0,Loyal Customers,45
CUST02121,15,3,1252.6599999999999,0.0,Need Attention,53
CUST02122,27,2,2531.96,0.0,New Potential,42
CUST02123,41,2,955.03,0.0,New Potential,42
CUST02124,11,4,1738.73,0.0,Loyal Customers,54
CUST02125,200,1,321.85,1.0,Hibernating,11
CUST02126,266,1,698.21,0.0,Hibernating,11
CUST02127,270,1,1050.81,0.0,Hibernating,11
CUST02128,101,1,1406.44,0.0,Need Attention,31
CUST02129,150,1,787.79,0.0,Hibernating,21
CUST02130,144,3,1356.56,2.0,Need Attention,23
CUST02131,43,5,3079.83,1.0,Loyal Customers,34
CUST02132,9,2,962.1800000000001,0.0,New Potential,52
CUST02133,3,5,5915.030000000001,1.0,Loyal Customers,54
CUST02134,8,4,2837.51,1.0,Loyal Customers,54
CUST02135,126,1,1006.67,1.0,Hibernating,21
CUST02136,144,4,3776.61,1.0,At Risk,24
CUST02137,17,5,4228.32,2.0,Loyal Customers,54
CUST02138,254,1,472.88,1.0,Hibernating,11
CUST02139,22,2,1049.8,0.0,New Potential,42
CUST02140,5,8,5198.19,1.0,Champions,55
CUST02141,137,2,2337.84,0.0,Hibernating,22
CUST02142,139,1,1330.95,0.0,Hibernating,21
CUST02143,10,2,1933.62,0.0,New Potential,52
CUST02144,14,3,1995.9199999999998,0.0,Need Attention,53
CUST02145,171,7,4813.139999999999,0.0,At Risk,25
CUST02146,178,1,917.63,0.0,Hibernating,21
CUST02147,184,2,997.9000000000001,0.0,Hibernating,22
CUST02148,58,2,1189.42,0.0,Need Attention,32
CUST02149,124,2,3065.5299999999997,0.0,Hibernating,22
CUST02150,305,4,2166.25,0.0,At Risk,14
CUST02151,22,4,3574.58,1.0,Loyal Customers,44
CUST02152,169,4,2366.99,1.0,At Risk,24
CUST02153,138,6,6234.7,2.0,At Risk,25
CUST02154,49,17,12407.640000000001,3.0,High Maintenance,35
CUST02155,257,1,846.73,0.0,Hibernating,11
CUST02156,274,1,1705.47,0.0,Hibernating,11
CUST02157,108,1,736.31,0.0,Need Attention,31
CUST02158,161,8,4793.27,1.0,At Risk,25
CUST02159,36,4,2057.31,0.0,Loyal Customers,44
CUST02160,25,5,3006.65,2.0,Loyal Customers,44
CUST02161,213,3,2402.2799999999997,1.0,Need Attention,13
CUST02162,39,8,5688.39,0.0,Loyal Customers,45
CUST02163,183,3,2010.3600000000001,1.0,Need Attention,23
CUST02164,20,3,1700.42,1.0,Need Attention,43
CUST02165,1,3,975.63,0.0,Need Attention,53
CUST02166,58,2,1722.44,1.0,Need Attention,32
CUST02167,103,5,3963.67,0.0,Loyal Customers,34
CUST02168,225,3,2219.25,1.0,Need Attention,13
CUST02169,44,5,3983.27,2.0,Loyal Customers,34
CUST02170,198,6,3749.08,3.0,At Risk,25
CUST02171,22,4,4255.29,0.0,Loyal Customers,44
CUST02172,7,8,6256.6900000000005,3.0,High Maintenance,55
CUST02173,34,3,3190.33,1.0,Need Attention,43
CUST02174,1,10,5994.51,2.0,Champions,55
CUST02175,42,7,4997.8,0.0,Loyal Customers,35
CUST02176,174,1,971.25,0.0,Hibernating,21
CUST02177,257,1,898.53,0.0,Hibernating,11
CUST02178,16,6,4153.84,1.0,Champions,55
CUST02179,1,3,1770.31,1.0,Need Attention,53
CUST02180,182,3,2631.13,1.0,Need Attention,23
CUST02181,4,2,2054.92,0.0,New Potential,52
CUST02182,1,4,2717.77,1.0,Loyal Customers,54
CUST02183,111,2,2206.5,0.0,Hibernating,22
CUST02184,170,2,1434.1,1.0,Hibernating,22
CUST02185,270,6,2701.7200000000003,1.0,At Risk,15
CUST02186,182,5,3170.84,0.0,At Risk,24
CUST02187,277,1,1006.5,0.0,Hibernating,11
CUST02188,185,2,640.48,0.0,Hibernating,22
CUST02189,39,5,3156.09,1.0,Loyal Customers,44
CUST02190,45,6,2916.31,1.0,Loyal Customers,35
CUST02191,218,4,2674.4,0.0,At Risk,14
CUST02192,13,2,2640.42,0.0,New Potential,52
CUST02193,23,2,1008.03,0.0,New Potential,42
CUST02194,33,6,8262.71,0.0,Loyal Customers,45
CUST02195,179,8,4744.28,1.0,At Risk,25
CUST02196,235,1,605.92,0.0,Hibernating,11
CUST02197,81,1,362.15,0.0,Need Attention,31
CUST02198,156,3,3118.08,0.0,Need Attention,23
CUST02199,156,4,2638.62,2.0,At Risk,24
CUST02200,26,4,2568.2200000000003,0.0,Loyal Customers,44
CUST02201,189,5,4412.26,0.0,At Risk,24
CUST02202,49,7,3712.65,0.0,Loyal Customers,35
CUST02203,17,4,2130.37,0.0,Loyal Customers,54
CUST02204,235,1,456.72,0.0,Hibernating,11
CUST02205,17,3,3059.72,0.0,Need Attention,53
CUST02206,338,2,1232.78,1.0,Hibernating,12
CUST02207,32,11,7842.84,3.0,High Maintenance,45
CUST02208,183,6,5051.27,1.0,At Risk,25
CUST02209,22,5,2357.51,0.0,Loyal Customers,44
CUST02210,214,2,1718.96,0.0,Hibernating,12
CUST02211,35,6,4246.04,1.0,Loyal Customers,45
CUST02212,112,1,619.75,0.0,Hibernating,21
CUST02213,103,3,1948.1499999999999,2.0,Need Attention,33
CUST02214,273,6,5751.179999999999,3.0,At Risk,15
CUST02215,53,2,1522.96,1.0,Need Attention,32
CUST02216,150,3,2218.09,2.0,Need Attention,23
CUST02217,16,4,3110.29,0.0,Loyal Customers,54
CUST02218,33,6,4259.38,1.0,Loyal Customers,45
CUST02219,99,1,484.4,0.0,Need Attention,31
CUST02220,52,2,765.9,0.0,Need Attention,32
CUST02221,94,1,682.97,0.0,Need Attention,31
CUST02222,152,1,836.55,1.0,Hibernating,21
CUST02223,45,3,1690.5500000000002,0.0,Need Attention,33
CUST02224,257,3,1603.7,1.0,Need Attention,13
CUST02225,20,7,2816.32,2.0,Loyal Customers,45
CUST02226,29,12,9508.01,3.0,High Maintenance,45
CUST02227,88,4,2320.84,1.0,Loyal Customers,34
CUST02228,147,3,2870.67,2.0,Need Attention,23
CUST02229,28,7,5992.74,1.0,Loyal Customers,45
CUST02230,84,1,388.37,0.0,Need Attention,31
CUST02231,16,5,2862.12,0.0,Loyal Customers,54
CUST02232,16,3,1414.77,0.0,Need Attention,53
CUST02233,44,2,1686.71,0.0,Need Attention,32
CUST02234,229,1,880.11,1.0,Hibernating,11
CUST02235,112,1,221.66,0.0,Hibernating,21
CUST02236,205,2,1413.8899999999999,0.0,Hibernating,12
CUST02237,34,7,5050.48,1.0,Loyal Customers,45
CUST02238,117,10,6304.62,3.0,At Risk,25
CUST02239,105,1,576.85,0.0,Need Attention,31
CUST02240,11,2,2911.94,0.0,New Potential,52
CUST02241,174,4,3532.06,0.0,At Risk,24
CUST02242,190,3,2407.42,1.0,Need Attention,23
CUST02243,193,4,2923.57,1.0,At Risk,24
CUST02244,37,5,2694.23,0.0,Loyal Customers,44
CUST02245,143,8,4970.59,2.0,At Risk,25
CUST02246,213,3,2005.87,1.0,Need Attention,13
CUST02247,12,3,1825.17,0.0,Need Attention,53
CUST02248,153,1,1245.24,0.0,Hibernating,21
CUST02249,135,3,1584.17,1.0,Need Attention,23
CUST02250,11,9,4855.7300000000005,3.0,High Maintenance,55
CUST02251,242,2,1716.8,0.0,Hibernating,12
CUST02252,122,4,2123.62,2.0,At Risk,24
CUST02253,53,9,7748.2699999999995,2.0,Loyal Customers,35
CUST02254,151,1,321.87,1.0,Hibernating,21
CUST02255,10,2,996.15,0.0,New Potential,52
CUST02256,32,5,2662.73,1.0,Loyal Customers,44
CUST02257,120,5,4038.65,3.0,At Risk,24
CUST02258,258,4,2233.67,1.0,At Risk,14
CUST02259,0,3,1265.3000000000002,0.0,Need Attention,53
CUST02260,129,3,3309.0299999999997,1.0,Need Attention,23
CUST02261,115,4,3277.19,2.0,At Risk,24
CUST02262,157,3,2320.9,1.0,Need Attention,23
CUST02263,12,4,2761.95,0.0,Loyal Customers,54
CUST02264,20,4,3526.1000000000004,1.0,Loyal Customers,44
CUST02265,91,1,280.88,0.0,Need Attention,31
CUST02266,9,2,1305.8899999999999,0.0,New Potential,52
CUST02267,47,3,3107.01,2.0,Need Attention,33
CUST02268,227,2,1421.47,0.0,Hibernating,12
CUST02269,8,5,4266.35,1.0,Loyal Customers,54
CUST02270,1,8,5044.09,1.0,Champions,55
CUST02271,56,3,2429.4,1.0,Need Attention,33
CUST02272,3,12,9505.01,4.0,High Maintenance,55
CUST02273,223,2,1263.48,0.0,Hibernating,12
CUST02274,130,2,897.32,1.0,Hibernating,22
CUST02275,9,5,3201.3900000000003,0.0,Loyal Customers,54
CUST02276,20,3,3155.9300000000003,2.0,Need Attention,43
CUST02277,278,2,3384.3,0.0,Hibernating,12
CUST02278,176,2,937.17,1.0,Hibernating,22
CUST02279,7,5,3690.87,0.0,Loyal Customers,54
CUST02280,205,1,1244.85,0.0,Hibernating,11
CUST02281,180,2,1698.6799999999998,0.0,Hibernating,22
CUST02282,67,1,300.59,1.0,Need Attention,31
CUST02283,192,4,1771.46,0.0,At Risk,24
CUST02284,95,5,3144.28,1.0,Loyal Customers,34
CUST02285,6,3,2705.1,1.0,Need Attention,53
CUST02286,302,2,2310.76,0.0,Hibernating,12
CUST02287,7,10,8976.35,1.0,Champions,55
CUST02288,33,6,5180.64,1.0,Loyal Customers,45
CUST02289,28,5,4732.09,1.0,Loyal Customers,44
CUST02290,53,6,6065.68,2.0,Loyal Customers,35
CUST02291,274,6,3936.09,0.0,At Risk,15
CUST02292,64,4,2077.06,1.0,Loyal Customers,34
CUST02293,347,4,4413.400000000001,0.0,At Risk,14
CUST02294,27,4,2304.54,1.0,Loyal Customers,44
CUST02295,26,3,1379.21,1.0,Need Attention,43
CUST02296,48,6,2765.41,2.0,Loyal Customers,35
CUST02297,87,1,389.45,0.0,Need Attention,31
CUST02298,160,6,4073.9900000000002,1.0,At Risk,25
CUST02299,41,3,2280.2299999999996,0.0,Need Attention,43
CUST02300,42,4,3926.96,0.0,Loyal Customers,34
CUST02301,43,4,2621.46,0.0,Loyal Customers,34
CUST02302,139,3,1243.3400000000001,1.0,Need Attention,23
CUST02303,7,3,1910.7800000000002,1.0,Need Attention,53
CUST02304,96,6,2964.84,0.0,Loyal Customers,35
CUST02305,54,8,5659.8099999999995,0.0,Loyal Customers,35
CUST02306,14,5,4951.4,1.0,Loyal Customers,54
CUST02307,24,4,2475.42,0.0,Loyal Customers,44
CUST02308,176,3,2021.26,0.0,Need Attention,23
CUST02309,622,1,359.12,0.0,Hibernating,11
CUST02310,4,6,4707.25,2.0,Champions,55
CUST02311,260,6,2984.76,1.0,At Risk,15
CUST02312,265,7,4727.71,3.0,At Risk,15
CUST02313,56,2,2018.81,0.0,Need Attention,32
CUST02314,41,3,1293.85,0.0,Need Attention,43
CUST02315,15,9,5693.16,3.0,High Maintenance,55
CUST02316,10,3,1691.12,0.0,Need Attention,53
CUST02317,11,9,7346.72,2.0,Champions,55
CUST02318,30,4,2331.4,0.0,Loyal Customers,44
CUST02319,7,2,1704.8600000000001,0.0,New Potential,52
CUST02320,157,2,519.24,0.0,Hibernating,22
CUST02321,232,6,4633.05,1.0,At Risk,15
CUST02322,7,5,3620.01,0.0,Loyal Customers,54
CUST02323,144,2,3391.66,1.0,Hibernating,22
CUST02324,238,3,2455.75,1.0,Need Attention,13
CUST02325,49,6,2583.58,1.0,Loyal Customers,35
CUST02326,41,2,1457.13,0.0,New Potential,42
CUST02327,220,3,1354.68,1.0,Need Attention,13
CUST02328,46,2,1174.58,0.0,Need Attention,32
CUST02329,43,7,5595.5599999999995,1.0,Loyal Customers,35
CUST02330,48,7,6338.45,4.0,High Maintenance,35
CUST02331,13,10,10588.12,1.0,Champions,55
CUST02332,30,5,5182.45,1.0,Loyal Customers,44
CUST02333,16,2,1836.35,0.0,New Potential,52
CUST02334,5,2,2073.62,0.0,New Potential,52
CUST02335,12,7,5104.16,0.0,Champions,55
CUST02336,39,4,2489.16,0.0,Loyal Customers,44
CUST02337,58,2,3092.29,0.0,Need Attention,32
CUST02338,31,5,4325.69,1.0,Loyal Customers,44
CUST02339,48,6,3471.3100000000004,2.0,Loyal Customers,35
CUST02340,29,9,7504.88,3.0,High Maintenance,45
CUST02341,17,4,3924.35,0.0,Loyal Customers,54
CUST02342,17,4,2753.79,1.0,Loyal Customers,54
CUST02343,18,3,2412.08,0.0,Need Attention,43
CUST02344,79,1,536.58,0.0,Need Attention,31
CUST02345,55,6,4144.54,0.0,Loyal Customers,35
CUST02346,3,4,1896.6000000000001,2.0,Loyal Customers,54
CUST02347,43,2,1433.49,0.0,Need Attention,32
CUST02348,47,5,6333.1900000000005,0.0,Loyal Customers,34
CUST02349,6,4,2255.81,0.0,Loyal Customers,54
CUST02350,51,4,4127.55,0.0,Loyal Customers,34
CUST02351,299,1,1592.34,0.0,Hibernating,11
CUST02352,2,6,3347.93,0.0,Champions,55
CUST02353,37,6,4437.26,1.0,Loyal Customers,45
CUST02354,9,4,2537.79,0.0,Loyal Customers,54
CUST02355,38,10,5047.05,3.0,High Maintenance,45
CUST02356,24,4,2105.75,0.0,Loyal Customers,44
CUST02357,49,9,8878.33,2.0,Loyal Customers,35
CUST02358,132,3,2849.58,3.0,Need Attention,23
CUST02359,40,7,4573.04,0.0,Loyal Customers,45
CUST02360,99,2,830.9399999999999,0.0,Need Attention,32
CUST02361,103,1,430.86,0.0,Need Attention,31
CUST02362,27,3,2557.13,0.0,Need Attention,43
CUST02363,57,3,2634.29,1.0,Need Attention,33
CUST02364,22,3,1775.96,1.0,Need Attention,43
CUST02365,44,6,4612.96,0.0,Loyal Customers,35
CUST02366,9,7,3826.58,0.0,Champions,55
CUST02367,3,6,3779.01,1.0,Champions,55
CUST02368,217,4,4203.85,3.0,At Risk,14
CUST02369,35,2,1855.0600000000002,0.0,New Potential,42
CUST02370,59,4,2668.98,1.0,Loyal Customers,34
CUST02371,26,5,4252.84,2.0,Loyal Customers,44
CUST02372,9,7,4394.02,1.0,Champions,55
CUST02373,8,5,4613.639999999999,1.0,Loyal Customers,54
CUST02374,17,2,487.17999999999995,0.0,New Potential,52
CUST02375,48,3,2133.06,0.0,Need Attention,33
CUST02376,1,4,2698.72,0.0,Loyal Customers,54
CUST02377,21,3,2717.8,0.0,Need Attention,43
CUST02378,2,3,1902.87,0.0,Need Attention,53
CUST02379,172,1,588.32,0.0,Hibernating,21
CUST02380,196,1,331.92,0.0,Hibernating,21
CUST02381,7,2,1812.44,1.0,New Potential,52
CUST02382,50,8,7796.56,1.0,Loyal Customers,35
CUST02383,168,4,1842.06,2.0,At Risk,24
CUST02384,34,6,4541.12,1.0,Loyal Customers,45
CUST02385,16,2,1486.67,0.0,New Potential,52
CUST02386,48,4,3240.48,0.0,Loyal Customers,34
CUST02387,57,3,1627.86,1.0,Need Attention,33
CUST02388,51,3,3793.5699999999997,0.0,Need Attention,33
CUST02389,185,4,1987.76,2.0,At Risk,24
CUST02390,342,3,2336.76,0.0,Need Attention,13
CUST02391,112,1,767.26,1.0,Hibernating,21
CUST02392,156,3,1858.71,0.0,Need Attention,23
CUST02393,43,7,7175.28,2.0,Loyal Customers,35
CUST02394,45,6,5372.97,2.0,Loyal Customers,35
CUST02395,424,4,1428.0,4.0,At Risk,14
CUST02396,174,1,553.88,1.0,Hibernating,21
CUST02397,17,2,2259.7799999999997,0.0,New Potential,52
CUST02398,59,8,4519.78,2.0,Loyal Customers,35
CUST02399,336,4,2579.22,0.0,At Risk,14
CUST02400,170,2,1017.49,0.0,Hibernating,22
